"","deploy_id","meanSpeed","meanThirdQuartile","maxSpeed","displacementSpeed","displacementAngle","currentSpeed","currentDirection","swimSpeed","swimDirection"
"165",343,0.511920062311102,1.10890316435151,2.24049081031879,2.11681551469768,23.4832878081828,1.6,197,0.55715161424221,222.403977390462
"166",344,0.200869316736262,0.583339134057169,2.55324088995037,3.95572516474676,4.40105422044425,4.46666666666667,186,0.524233488868823,18.1546093329946
"167",349,0.729090202229273,1.20821976613577,2.4753982026051,3.47310978593151,5.07199147282126,3.6,180,0.337662715516303,294.586380047144
"168",351,0.55715161424221,1.06243167962837,2.63173552477137,2.51112936885586,8.26753455263509,3,186,0.500791536782126,354.55690029487
"169",352,0.41658699084577,0.753037580800129,3.48946861767511,2.88619625487637,4.87804961017573,3.4,186,0.517452346472535,12.2700146453212
"170",353,0.524233488868823,0.901967279043378,3.75548079539203,2.12475939525942,8.71709829733121,2.46666666666667,177,0.579072463309921,308.828127515732
"171",355,0.337662715516303,0.610886328865241,1.20285467732193,4.70658628461453,284.975559675571,4.33333333333333,280,0.541317668684009,328.946519592251
"172",356,0.715390286718394,1.93597439255475,3.92385875708831,NA,NA,3.6,225,NA,36.6377020360201
"173",357,0.500791536782126,0.84568937083631,1.54684076654248,NA,NA,3.26666666666667,225,NA,59.5444267404589
"174",358,0.359774985093447,0.668880794108345,1.3554705483326,NA,NA,8.66666666666667,180,NA,227.561446155131
"175",359,0.517452346472535,0.894174552846345,1.91052859845129,1.07866435425769,23.0732654779332,1.6,227,0.7539333950012,82.468318749925
"176",360,0.50838175997474,0.960144089248619,3.55581245467127,0.981422496540781,64.6471279332812,1.46666666666667,213,0.814590597073844,353.791484262767
"177",361,0.579072463309921,1.05487418604858,3.1370764491116,1.08698804375312,14.3359556409058,1.13333333333333,218,0.457515781746148,110.478016439987
"178",362,0.600270574168794,1.02056800060017,3.57162680852277,9.06122768060416,48.4586944291251,9.2,229,0.163396496490141,80.5949765757016
"179",363,0.541317668684009,1.01636602519041,1.71266323907718,NA,NA,0.0666666666666667,NA,0.816496364391833,314.580967559953
