ROT,St,Net,MinZ,MaxZ,Family,Genus,Species,Pre,Post,Total\,
1,G,2,60,80,Gobiidae,Gnatholepis,Gna thom,0,27,27\,
1,G,3,40,60,Gobiidae,Gnatholepis,Gna thom,0,10,10\,
1,G,4,20,40,Gobiidae,Gnatholepis,Gna thom,0,7,7\,
1,G,5,0,20,Gobiidae,Gnatholepis,Gna thom,0,5,5\,
1,M,1,0,20,Gobiidae,Gnatholepis,Gna thom,0,11,11\,
2,A,4,20,40,Gobiidae,Gnatholepis,Gna thom,0,3,3\,
2,C,1,80,100,Gobiidae,Gnatholepis,Gna thom,0,9,9\,
2,C,2,60,80,Gobiidae,Gnatholepis,Gna thom,0,2,2\,
2,C,3,40,60,Gobiidae,Gnatholepis,Gna thom,0,3,3\,
2,C,4,20,40,Gobiidae,Gnatholepis,Gna thom,0,7,7\,
2,C,5,0,20,Gobiidae,Gnatholepis,Gna thom,0,4,4\,
2,D,1,80,100,Gobiidae,Gnatholepis,Gna thom,0,2,2\,
2,D,3,40,60,Gobiidae,Gnatholepis,Gna thom,0,3,3\,
2,D,4,20,40,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
2,D,5,0,20,Gobiidae,Gnatholepis,Gna thom,0,2,2\,
2,E,1,80,100,Gobiidae,Gnatholepis,Gna thom,0,2,2\,
2,E,2,60,80,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
2,E,3,40,60,Gobiidae,Gnatholepis,Gna thom,0,2,2\,
2,E,4,20,40,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
2,E,5,0,20,Gobiidae,Gnatholepis,Gna thom,0,7,7\,
2,F,2,60,80,Gobiidae,Gnatholepis,Gna thom,0,2,2\,
2,F,3,40,60,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
2,F,4,20,40,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
2,F,5,0,20,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
2,G,2,60,80,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
2,G,4,20,40,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
2,H,3,40,60,Gobiidae,Gnatholepis,Gna thom,0,6,6\,
2,H,4,20,40,Gobiidae,Gnatholepis,Gna thom,0,7,7\,
2,I,3,40,60,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
2,J,1,80,100,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
2,J,2,60,80,Gobiidae,Gnatholepis,Gna thom,0,2,2\,
2,J,3,40,60,Gobiidae,Gnatholepis,Gna thom,0,2,2\,
2,K,1,80,100,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
2,L,2,60,80,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
2,L,3,40,60,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
2,L,4,20,40,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
2,M,1,80,100,Gobiidae,Gnatholepis,Gna thom,0,3,3\,
2,M,2,60,80,Gobiidae,Gnatholepis,Gna thom,0,2,2\,
2,M,4,20,40,Gobiidae,Gnatholepis,Gna thom,0,4,4\,
2,M,5,0,20,Gobiidae,Gnatholepis,Gna thom,0,3,3\,
2,O,1,80,100,Gobiidae,Gnatholepis,Gna thom,0,2,2\,
2,O,2,60,80,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
2,P,1,80,100,Gobiidae,Gnatholepis,Gna thom,0,3,3\,
2,P,2,60,80,Gobiidae,Gnatholepis,Gna thom,0,2,2\,
2,P,3,40,60,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
2,P,4,20,40,Gobiidae,Gnatholepis,Gna thom,0,2,2\,
2,Q,1,80,100,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
2,R,1,80,100,Gobiidae,Gnatholepis,Gna thom,0,2,2\,
2,R,3,40,60,Gobiidae,Gnatholepis,Gna thom,0,4,4\,
2,R,5,0,20,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
2,S,1,80,100,Gobiidae,Gnatholepis,Gna thom,0,2,2\,
2,S,3,40,60,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
2,U,5,0,20,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
2,W,1,80,100,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
2,X,3,40,60,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
2,X,4,20,40,Gobiidae,Gnatholepis,Gna thom,0,4,4\,
3,A,1,80,100,Gobiidae,Gnatholepis,Gna thom,0,2,2\,
3,A,2,60,80,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
3,C,1,80,100,Gobiidae,Gnatholepis,Gna thom,0,8,8\,
3,C,2,60,80,Gobiidae,Gnatholepis,Gna thom,0,7,7\,
3,C,3,40,60,Gobiidae,Gnatholepis,Gna thom,0,13,13\,
3,C,4,20,40,Gobiidae,Gnatholepis,Gna thom,0,4,4\,
3,C,5,0,20,Gobiidae,Gnatholepis,Gna thom,0,5,5\,
3,D,2,60,80,Gobiidae,Gnatholepis,Gna thom,0,5,5\,
3,D,3,40,60,Gobiidae,Gnatholepis,Gna thom,0,5,5\,
3,D,4,20,40,Gobiidae,Gnatholepis,Gna thom,0,5,5\,
3,D,5,0,20,Gobiidae,Gnatholepis,Gna thom,0,18,18\,
3,E,1,80,100,Gobiidae,Gnatholepis,Gna thom,0,6,6\,
3,E,2,60,80,Gobiidae,Gnatholepis,Gna thom,0,12,12\,
3,E,3,40,60,Gobiidae,Gnatholepis,Gna thom,0,4,4\,
3,E,4,20,40,Gobiidae,Gnatholepis,Gna thom,0,13,13\,
3,E,5,0,20,Gobiidae,Gnatholepis,Gna thom,0,29,29\,
3,F,2,60,80,Gobiidae,Gnatholepis,Gna thom,0,4,4\,
3,F,3,40,60,Gobiidae,Gnatholepis,Gna thom,0,3,3\,
3,F,4,20,40,Gobiidae,Gnatholepis,Gna thom,0,0,0\,
3,F,5,0,20,Gobiidae,Gnatholepis,Gna thom,0,29,29\,
3,G,1,80,100,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
3,G,2,60,80,Gobiidae,Gnatholepis,Gna thom,0,13,13\,
3,G,3,40,60,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
3,G,4,20,40,Gobiidae,Gnatholepis,Gna thom,0,4,4\,
3,G,5,0,20,Gobiidae,Gnatholepis,Gna thom,0,22,22\,
3,H,3,40,60,Gobiidae,Gnatholepis,Gna thom,0,3,3\,
3,H,4,20,40,Gobiidae,Gnatholepis,Gna thom,0,4,4\,
3,H,5,0,20,Gobiidae,Gnatholepis,Gna thom,0,7,7\,
3,I,1,80,100,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
3,I,2,60,80,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
3,I,4,20,40,Gobiidae,Gnatholepis,Gna thom,0,8,8\,
3,I,5,0,20,Gobiidae,Gnatholepis,Gna thom,0,28,28\,
3,J,1,80,100,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
3,J,2,60,80,Gobiidae,Gnatholepis,Gna thom,0,3,3\,
3,J,3,40,60,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
3,J,4,20,40,Gobiidae,Gnatholepis,Gna thom,0,10,10\,
3,J,5,0,20,Gobiidae,Gnatholepis,Gna thom,0,11,11\,
3,K,2,60,80,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
3,K,3,40,60,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
3,K,4,20,40,Gobiidae,Gnatholepis,Gna thom,0,2,2\,
3,K,5,0,20,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
3,L,1,80,100,Gobiidae,Gnatholepis,Gna thom,0,8,8\,
3,L,2,60,80,Gobiidae,Gnatholepis,Gna thom,0,9,9\,
3,L,3,40,60,Gobiidae,Gnatholepis,Gna thom,0,23,23\,
3,L,4,20,40,Gobiidae,Gnatholepis,Gna thom,0,6,6\,
3,L,5,0,20,Gobiidae,Gnatholepis,Gna thom,0,3,3\,
3,M,2,60,80,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
3,M,3,40,60,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
3,M,4,20,40,Gobiidae,Gnatholepis,Gna thom,0,26,26\,
3,M,5,0,20,Gobiidae,Gnatholepis,Gna thom,0,4,4\,
3,O,1,80,100,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
3,O,2,60,80,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
3,P,1,80,100,Gobiidae,Gnatholepis,Gna thom,0,4,4\,
3,P,3,40,60,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
3,Q,1,80,100,Gobiidae,Gnatholepis,Gna thom,0,19,19\,
3,Q,3,40,60,Gobiidae,Gnatholepis,Gna thom,0,2,2\,
3,Q,4,20,40,Gobiidae,Gnatholepis,Gna thom,0,2,2\,
3,R,1,80,100,Gobiidae,Gnatholepis,Gna thom,0,3,3\,
3,R,2,60,80,Gobiidae,Gnatholepis,Gna thom,0,3,3\,
3,R,3,40,60,Gobiidae,Gnatholepis,Gna thom,0,2,2\,
3,R,4,20,40,Gobiidae,Gnatholepis,Gna thom,0,3,3\,
3,S,1,80,100,Gobiidae,Gnatholepis,Gna thom,0,2,2\,
3,S,3,40,60,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
3,S,4,20,40,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
3,T,1,80,100,Gobiidae,Gnatholepis,Gna thom,0,6,6\,
3,T,4,20,40,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
3,U,1,80,100,Gobiidae,Gnatholepis,Gna thom,0,3,3\,
3,U,3,40,60,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
3,V,2,60,80,Gobiidae,Gnatholepis,Gna thom,0,2,2\,
3,V,4,20,40,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
3,W,1,80,100,Gobiidae,Gnatholepis,Gna thom,0,4,4\,
3,W,2,60,80,Gobiidae,Gnatholepis,Gna thom,0,3,3\,
3,W,3,40,60,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
3,W,4,20,40,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
3,X,1,80,100,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
3,X,4,20,40,Gobiidae,Gnatholepis,Gna thom,0,2,2\,
4,C,2,60,80,Gobiidae,Gnatholepis,Gna thom,0,2,2\,
4,C,3,40,60,Gobiidae,Gnatholepis,Gna thom,0,11,11\,
4,C,4,20,40,Gobiidae,Gnatholepis,Gna thom,0,11,11\,
4,C,5,0,20,Gobiidae,Gnatholepis,Gna thom,0,27,27\,
4,D,2,60,80,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
4,D,4,20,40,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
4,D,5,0,20,Gobiidae,Gnatholepis,Gna thom,0,4,4\,
4,E,1,80,100,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
4,E,2,60,80,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
4,E,3,40,60,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
4,E,4,20,40,Gobiidae,Gnatholepis,Gna thom,0,7,7\,
4,E,5,0,20,Gobiidae,Gnatholepis,Gna thom,0,8,8\,
4,F,2,60,80,Gobiidae,Gnatholepis,Gna thom,0,2,2\,
4,F,3,40,60,Gobiidae,Gnatholepis,Gna thom,0,3,3\,
4,F,5,0,20,Gobiidae,Gnatholepis,Gna thom,0,2,2\,
4,G,2,60,80,Gobiidae,Gnatholepis,Gna thom,0,3,3\,
4,G,3,40,60,Gobiidae,Gnatholepis,Gna thom,0,3,3\,
4,G,4,20,40,Gobiidae,Gnatholepis,Gna thom,0,3,3\,
4,G,5,0,20,Gobiidae,Gnatholepis,Gna thom,0,4,4\,
4,H,4,20,40,Gobiidae,Gnatholepis,Gna thom,0,7,7\,
4,H,5,0,20,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
4,I,2,60,80,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
4,I,3,40,60,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
4,I,4,20,40,Gobiidae,Gnatholepis,Gna thom,0,3,3\,
4,I,5,0,20,Gobiidae,Gnatholepis,Gna thom,0,3,3\,
4,M,2,60,80,Gobiidae,Gnatholepis,Gna thom,0,4,4\,
4,M,3,40,60,Gobiidae,Gnatholepis,Gna thom,0,4,4\,
4,M,4,20,40,Gobiidae,Gnatholepis,Gna thom,0,5,5\,
4,M,5,0,20,Gobiidae,Gnatholepis,Gna thom,0,34,34\,
4,O,1,80,100,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
4,O,2,60,80,Gobiidae,Gnatholepis,Gna thom,0,2,2\,
4,O,4,20,40,Gobiidae,Gnatholepis,Gna thom,0,3,3\,
4,P,1,80,100,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
4,P,2,60,80,Gobiidae,Gnatholepis,Gna thom,0,2,2\,
4,P,3,40,60,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
4,P,4,20,40,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
4,Q,1,80,100,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
4,Q,2,60,80,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
4,Q,3,40,60,Gobiidae,Gnatholepis,Gna thom,0,2,2\,
4,Q,4,20,40,Gobiidae,Gnatholepis,Gna thom,0,2,2\,
4,R,4,20,40,Gobiidae,Gnatholepis,Gna thom,0,4,4\,
4,R,5,0,20,Gobiidae,Gnatholepis,Gna thom,0,2,2\,
4,S,4,20,40,Gobiidae,Gnatholepis,Gna thom,0,4,4\,
4,T,4,20,40,Gobiidae,Gnatholepis,Gna thom,0,3,3\,
4,V,3,40,60,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
4,W,1,80,100,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
4,W,3,40,60,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
4,X,3,40,60,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
5,A,1,80,100,Gobiidae,Gnatholepis,Gna thom,0,6,6\,
5,A,2,60,80,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
5,C,5,0,20,Gobiidae,Gnatholepis,Gna thom,0,2,2\,
5,D,2,60,80,Gobiidae,Gnatholepis,Gna thom,0,2,2\,
5,E,1,80,100,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
5,F,4,20,40,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
5,M,1,80,100,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
5,M,2,60,80,Gobiidae,Gnatholepis,Gna thom,0,2,2\,
5,M,3,40,60,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
5,M,4,20,40,Gobiidae,Gnatholepis,Gna thom,0,2,2\,
5,Q,3,40,60,Gobiidae,Gnatholepis,Gna thom,0,0,0\,
6,A,4,20,40,Gobiidae,Gnatholepis,Gna thom,0,2,2\,
6,E,4,20,40,Gobiidae,Gnatholepis,Gna thom,1,0,1\,
6,H,1,80,100,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
6,H,2,60,80,Gobiidae,Gnatholepis,Gna thom,0,2,2\,
6,H,4,20,40,Gobiidae,Gnatholepis,Gna thom,0,2,2\,
6,O,2,60,80,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
6,Q,4,20,40,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
6,R,4,20,40,Gobiidae,Gnatholepis,Gna thom,0,2,2\,
6,S,4,20,40,Gobiidae,Gnatholepis,Gna thom,0,2,2\,
6,T,2,60,80,Gobiidae,Gnatholepis,Gna thom,0,3,3\,
6,W,3,40,60,Gobiidae,Gnatholepis,Gna thom,0,2,2\,
7,D,5,0,20,Gobiidae,Gnatholepis,Gna thom,0,2,2\,
7,M,1,80,100,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
7,M,3,40,60,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
7,M,4,20,40,Gobiidae,Gnatholepis,Gna thom,0,2,2\,
7,R,1,80,100,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
8,C,5,0,20,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
8,D,2,60,80,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
8,J,1,80,100,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
8,J,2,60,80,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
8,S,4,20,40,Gobiidae,Gnatholepis,Gna thom,0,1,1\,
5,G,3,40,60,Gobiidae,Gnatholepis,Gnatholepis,0,1,1\,
7,E,4,20,40,Gobiidae,Gnatholepis,Gnatholepis,0,1,1\,
7,M,2,60,80,Gobiidae,Gnatholepis,Gnatholepis,0,1,1\,
7,M,5,0,20,Gobiidae,Gnatholepis,Gnatholepis,0,1,1\,
1,B,2,60,80,Gobiidae,Gobiidae,Gobiidae,0,1,1\,
1,D,3,40,60,Gobiidae,Gobiidae,Gobiidae,1,0,1\,
1,F,4,20,40,Gobiidae,Gobiidae,Gobiidae,0,2,2\,
1,J,4,20,40,Gobiidae,Gobiidae,Gobiidae,6,0,6\,
1,K,4,20,40,Gobiidae,Gobiidae,Gobiidae,1,0,1\,
1,L,4,20,40,Gobiidae,Gobiidae,Gobiidae,1,0,1\,
1,L,5,0,20,Gobiidae,Gobiidae,Gobiidae,3,0,3\,
1,M,2,60,80,Gobiidae,Gobiidae,Gobiidae,3,5,8\,
1,P,3,40,60,Gobiidae,Gobiidae,Gobiidae,1,0,1\,
1,S,4,20,40,Gobiidae,Gobiidae,Gobiidae,1,0,1\,
1,T,4,20,40,Gobiidae,Gobiidae,Gobiidae,0,1,1\,
1,T,5,0,20,Gobiidae,Gobiidae,Gobiidae,0,1,1\,
1,U,3,40,60,Gobiidae,Gobiidae,Gobiidae,0,1,1\,
2,A,2,60,80,Gobiidae,Gobiidae,Gobiidae,0,1,1\,
2,A,3,40,60,Gobiidae,Gobiidae,Gobiidae,3,1,4\,
2,A,4,20,40,Gobiidae,Gobiidae,Gobiidae,0,1,1\,
2,C,1,80,100,Gobiidae,Gobiidae,Gobiidae,0,6,6\,
2,C,2,60,80,Gobiidae,Gobiidae,Gobiidae,0,16,16\,
2,C,3,40,60,Gobiidae,Gobiidae,Gobiidae,3,19,22\,
2,C,4,20,40,Gobiidae,Gobiidae,Gobiidae,6,4,10\,
2,C,5,0,20,Gobiidae,Gobiidae,Gobiidae,0,2,2\,
2,D,3,40,60,Gobiidae,Gobiidae,Gobiidae,1,3,4\,
2,D,4,20,40,Gobiidae,Gobiidae,Gobiidae,8,17,25\,
2,D,5,0,20,Gobiidae,Gobiidae,Gobiidae,1,9,10\,
2,E,3,40,60,Gobiidae,Gobiidae,Gobiidae,1,1,2\,
2,E,4,20,40,Gobiidae,Gobiidae,Gobiidae,1,9,10\,
2,E,5,0,20,Gobiidae,Gobiidae,Gobiidae,0,7,7\,
2,F,1,80,100,Gobiidae,Gobiidae,Gobiidae,0,1,1\,
2,F,3,40,60,Gobiidae,Gobiidae,Gobiidae,1,8,9\,
2,F,4,20,40,Gobiidae,Gobiidae,Gobiidae,0,1,1\,
2,G,4,20,40,Gobiidae,Gobiidae,Gobiidae,2,13,15\,
2,H,2,60,80,Gobiidae,Gobiidae,Gobiidae,0,6,6\,
2,H,3,40,60,Gobiidae,Gobiidae,Gobiidae,0,4,4\,
2,H,5,0,20,Gobiidae,Gobiidae,Gobiidae,1,0,1\,
2,I,2,60,80,Gobiidae,Gobiidae,Gobiidae,1,0,1\,
2,I,3,40,60,Gobiidae,Gobiidae,Gobiidae,0,1,1\,
2,I,4,20,40,Gobiidae,Gobiidae,Gobiidae,3,2,5\,
2,I,5,0,20,Gobiidae,Gobiidae,Gobiidae,2,0,2\,
2,L,2,60,80,Gobiidae,Gobiidae,Gobiidae,17,0,17\,
2,M,5,0,20,Gobiidae,Gobiidae,Gobiidae,1,19,20\,
2,O,4,20,40,Gobiidae,Gobiidae,Gobiidae,1,2,3\,
2,P,3,40,60,Gobiidae,Gobiidae,Gobiidae,2,1,3\,
2,R,4,20,40,Gobiidae,Gobiidae,Gobiidae,0,15,15\,
2,S,3,40,60,Gobiidae,Gobiidae,Gobiidae,2,0,2\,
2,U,5,0,20,Gobiidae,Gobiidae,Gobiidae,0,3,3\,
2,V,2,60,80,Gobiidae,Gobiidae,Gobiidae,0,2,2\,
2,V,5,0,20,Gobiidae,Gobiidae,Gobiidae,2,7,9\,
2,X,3,40,60,Gobiidae,Gobiidae,Gobiidae,3,0,3\,
2,X,4,20,40,Gobiidae,Gobiidae,Gobiidae,4,42,46\,
3,A,3,40,60,Gobiidae,Gobiidae,Gobiidae,0,1,1\,
3,A,4,20,40,Gobiidae,Gobiidae,Gobiidae,0,10,10\,
3,C,3,40,60,Gobiidae,Gobiidae,Gobiidae,0,8,8\,
3,D,5,0,20,Gobiidae,Gobiidae,Gobiidae,0,1,1\,
3,E,1,80,100,Gobiidae,Gobiidae,Gobiidae,0,1,1\,
3,E,3,40,60,Gobiidae,Gobiidae,Gobiidae,2,29,31\,
3,E,4,20,40,Gobiidae,Gobiidae,Gobiidae,0,2,2\,
3,H,3,40,60,Gobiidae,Gobiidae,Gobiidae,4,2,6\,
3,H,4,20,40,Gobiidae,Gobiidae,Gobiidae,1,25,26\,
3,H,5,0,20,Gobiidae,Gobiidae,Gobiidae,0,14,14\,
3,I,3,40,60,Gobiidae,Gobiidae,Gobiidae,5,10,15\,
3,I,4,20,40,Gobiidae,Gobiidae,Gobiidae,4,10,14\,
3,J,3,40,60,Gobiidae,Gobiidae,Gobiidae,7,1,8\,
3,J,4,20,40,Gobiidae,Gobiidae,Gobiidae,2,24,26\,
3,K,4,20,40,Gobiidae,Gobiidae,Gobiidae,0,84,84\,
3,L,4,20,40,Gobiidae,Gobiidae,Gobiidae,0,11,11\,
3,L,5,0,20,Gobiidae,Gobiidae,Gobiidae,0,3,3\,
3,M,2,60,80,Gobiidae,Gobiidae,Gobiidae,0,1,1\,
3,O,3,40,60,Gobiidae,Gobiidae,Gobiidae,0,2,2\,
3,O,4,20,40,Gobiidae,Gobiidae,Gobiidae,0,2,2\,
3,O,5,0,20,Gobiidae,Gobiidae,Gobiidae,0,1,1\,
3,P,3,40,60,Gobiidae,Gobiidae,Gobiidae,0,1,1\,
3,Q,2,60,80,Gobiidae,Gobiidae,Gobiidae,1,0,1\,
3,Q,4,20,40,Gobiidae,Gobiidae,Gobiidae,1,4,5\,
3,Q,5,0,20,Gobiidae,Gobiidae,Gobiidae,0,2,2\,
3,R,1,80,100,Gobiidae,Gobiidae,Gobiidae,0,1,1\,
3,R,3,40,60,Gobiidae,Gobiidae,Gobiidae,0,1,1\,
3,R,4,20,40,Gobiidae,Gobiidae,Gobiidae,0,1,1\,
3,R,5,0,20,Gobiidae,Gobiidae,Gobiidae,4,0,4\,
3,S,3,40,60,Gobiidae,Gobiidae,Gobiidae,1,0,1\,
3,S,4,20,40,Gobiidae,Gobiidae,Gobiidae,1,0,1\,
3,T,2,60,80,Gobiidae,Gobiidae,Gobiidae,0,1,1\,
3,T,4,20,40,Gobiidae,Gobiidae,Gobiidae,1,8,9\,
3,T,5,0,20,Gobiidae,Gobiidae,Gobiidae,0,5,5\,
3,U,4,20,40,Gobiidae,Gobiidae,Gobiidae,0,3,3\,
3,V,2,60,80,Gobiidae,Gobiidae,Gobiidae,1,1,2\,
3,V,3,40,60,Gobiidae,Gobiidae,Gobiidae,0,9,9\,
3,V,4,20,40,Gobiidae,Gobiidae,Gobiidae,0,5,5\,
3,W,3,40,60,Gobiidae,Gobiidae,Gobiidae,3,0,3\,
3,W,4,20,40,Gobiidae,Gobiidae,Gobiidae,0,1,1\,
3,W,5,0,20,Gobiidae,Gobiidae,Gobiidae,0,1,1\,
3,X,2,60,80,Gobiidae,Gobiidae,Gobiidae,0,4,4\,
3,X,2,60,80,Gobiidae,Gobiidae,Gobiidae,0,4,4\,
3,X,3,40,60,Gobiidae,Gobiidae,Gobiidae,0,3,3\,
3,X,5,0,20,Gobiidae,Gobiidae,Gobiidae,0,1,1\,
4,A,3,40,60,Gobiidae,Gobiidae,Gobiidae,0,2,2\,
4,A,5,0,20,Gobiidae,Gobiidae,Gobiidae,0,1,1\,
4,C,2,60,80,Gobiidae,Gobiidae,Gobiidae,0,5,5\,
4,C,4,20,40,Gobiidae,Gobiidae,Gobiidae,2,18,20\,
4,C,5,0,20,Gobiidae,Gobiidae,Gobiidae,1,6,7\,
4,D,1,80,100,Gobiidae,Gobiidae,Gobiidae,0,1,1\,
4,D,2,60,80,Gobiidae,Gobiidae,Gobiidae,0,2,2\,
4,D,3,40,60,Gobiidae,Gobiidae,Gobiidae,1,11,12\,
4,D,5,0,20,Gobiidae,Gobiidae,Gobiidae,16,13,29\,
4,E,3,40,60,Gobiidae,Gobiidae,Gobiidae,2,1,3\,
4,E,5,0,20,Gobiidae,Gobiidae,Gobiidae,4,9,13\,
4,F,4,20,40,Gobiidae,Gobiidae,Gobiidae,0,7,7\,
4,G,1,80,100,Gobiidae,Gobiidae,Gobiidae,9,14,23\,
4,G,3,40,60,Gobiidae,Gobiidae,Gobiidae,1,10,11\,
4,G,4,20,40,Gobiidae,Gobiidae,Gobiidae,3,0,3\,
4,H,2,60,80,Gobiidae,Gobiidae,Gobiidae,0,4,4\,
4,H,3,40,60,Gobiidae,Gobiidae,Gobiidae,6,15,21\,
4,J,1,80,100,Gobiidae,Gobiidae,Gobiidae,1,0,1\,
4,J,2,60,80,Gobiidae,Gobiidae,Gobiidae,0,1,1\,
4,J,4,20,40,Gobiidae,Gobiidae,Gobiidae,2,1,3\,
4,J,5,0,20,Gobiidae,Gobiidae,Gobiidae,1,1,2\,
4,M,1,80,100,Gobiidae,Gobiidae,Gobiidae,1,0,1\,
4,M,3,40,60,Gobiidae,Gobiidae,Gobiidae,0,3,3\,
4,P,2,60,80,Gobiidae,Gobiidae,Gobiidae,1,0,1\,
4,P,5,0,20,Gobiidae,Gobiidae,Gobiidae,1,1,2\,
4,Q,3,40,60,Gobiidae,Gobiidae,Gobiidae,0,1,1\,
4,Q,4,20,40,Gobiidae,Gobiidae,Gobiidae,0,7,7\,
4,Q,4,20,40,Gobiidae,Gobiidae,Gobiidae,0,7,7\,
4,Q,5,0,20,Gobiidae,Gobiidae,Gobiidae,0,4,4\,
4,R,2,60,80,Gobiidae,Gobiidae,Gobiidae,1,0,1\,
4,R,3,40,60,Gobiidae,Gobiidae,Gobiidae,0,1,1\,
4,R,4,20,40,Gobiidae,Gobiidae,Gobiidae,2,6,8\,
4,R,5,0,20,Gobiidae,Gobiidae,Gobiidae,0,1,1\,
4,S,1,80,100,Gobiidae,Gobiidae,Gobiidae,0,1,1\,
4,S,2,60,80,Gobiidae,Gobiidae,Gobiidae,0,1,1\,
4,S,5,0,20,Gobiidae,Gobiidae,Gobiidae,0,1,1\,
4,T,2,60,80,Gobiidae,Gobiidae,Gobiidae,0,1,1\,
4,T,3,40,60,Gobiidae,Gobiidae,Gobiidae,0,2,2\,
4,U,4,20,40,Gobiidae,Gobiidae,Gobiidae,0,5,5\,
4,U,5,0,20,Gobiidae,Gobiidae,Gobiidae,0,3,3\,
4,V,3,40,60,Gobiidae,Gobiidae,Gobiidae,1,1,2\,
4,V,5,0,20,Gobiidae,Gobiidae,Gobiidae,8,7,15\,
4,W,4,20,40,Gobiidae,Gobiidae,Gobiidae,0,6,6\,
4,W,5,0,20,Gobiidae,Gobiidae,Gobiidae,3,1,4\,
4,X,1,80,100,Gobiidae,Gobiidae,Gobiidae,0,2,2\,
4,X,4,20,40,Gobiidae,Gobiidae,Gobiidae,0,2,2\,
5,A,1,80,100,Gobiidae,Gobiidae,Gobiidae,1,0,1\,
